24 3.53807e-19 1.30934e-07 0.000610428 3.28358e-19 1.31556e-07 0.000735056
24.1 2.92187e-19 1.20421e-07 0.000583308 2.71082e-19 1.21124e-07 0.000707986
24.2 2.41291e-19 1.10733e-07 0.00055712 2.23789e-19 1.11512e-07 0.000681815
24.3 1.99253e-19 1.01805e-07 0.000531841 1.8474e-19 1.02654e-07 0.000656517
24.4 1.64534e-19 9.35801e-08 0.000507445 1.525e-19 9.44932e-08 0.000632069
24.5 1.35859e-19 8.60021e-08 0.000483908 1.25882e-19 8.69746e-08 0.000608446
24.6 1.12178e-19 7.90212e-08 0.000461205 1.03906e-19 8.00484e-08 0.000585624
24.7 9.26211e-20 7.25908e-08 0.000439313 8.57643e-20 7.36685e-08 0.000563582
24.8 7.64712e-20 6.6668e-08 0.00041821 7.07876e-20 6.77922e-08 0.000542295
24.9 6.3135e-20 6.12132e-08 0.000397872 5.84243e-20 6.23802e-08 0.000521742
25 5.21226e-20 5.61899e-08 0.000378277 4.82187e-20 5.73963e-08 0.000501901
25.1 4.30295e-20 5.15643e-08 0.000359404 3.97946e-20 5.28068e-08 0.000482751
25.2 3.55215e-20 4.73052e-08 0.000341233 3.28412e-20 4.8581e-08 0.000464272
25.3 2.93223e-20 4.33841e-08 0.000323741 2.71019e-20 4.46902e-08 0.000446441
25.4 2.4204e-20 3.97743e-08 0.00030691 2.23649e-20 4.11083e-08 0.000429241
25.5 1.99783e-20 3.64515e-08 0.00029072 1.84553e-20 3.78109e-08 0.000412651
25.6 1.64897e-20 3.33931e-08 0.000275152 1.52287e-20 3.47756e-08 0.000396652
25.7 1.36096e-20 3.05783e-08 0.000260187 1.25658e-20 3.19819e-08 0.000381226
25.8 1.1232e-20 2.7988e-08 0.000245808 1.03682e-20 2.94107e-08 0.000366354
25.9 9.26925e-21 2.56045e-08 0.000231996 8.55471e-21 2.70445e-08 0.00035202
26 7.64906e-21 2.34115e-08 0.000218735 7.05819e-21 2.4867e-08 0.000338206
